trade_date,ts_code,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2018-12-19,000001.SZ,9.94,0.3483,0.7858,1.07,7.3601,6.9686,0.7928,1.6134,1.5155,1.5895,1.3682,1717041.1366,1717024.6773,761029.0923,17067388.8978,17067225.2924
2018-12-20,000001.SZ,9.71,0.5767,1.3012,1.64,7.1898,6.8073,0.7745,1.5761,1.4805,1.6272,1.4006,1717041.1366,1717024.6773,761029.0923,16672469.4364,16672309.6166
2018-12-21,000001.SZ,9.45,0.5828,1.3148,1.55,6.9973,6.625,0.7537,1.5339,1.4408,1.672,1.4392,1717041.1366,1717024.6773,761029.0923,16226038.7409,16225883.2005
2018-12-24,000001.SZ,9.42,0.2965,0.669,0.69,6.9751,6.604,0.7513,1.529,1.4362,1.6773,1.4437,1717041.1366,1717024.6773,761029.0923,16174527.5068,16174372.4602
2018-12-25,000001.SZ,9.34,0.3416,0.7708,0.81,6.9158,6.5479,0.745,1.516,1.424,1.6916,1.4561,1717041.1366,1717024.6773,761029.0923,16037164.2158,16037010.486
2018-12-26,000001.SZ,9.3,0.2453,0.5534,0.57,6.8862,6.5199,0.7418,1.5095,1.4179,1.6989,1.4624,1717041.1366,1717024.6773,761029.0923,15968482.5704,15968329.4989
2018-12-27,000001.SZ,9.28,0.3638,0.8207,0.89,6.8714,6.5059,0.7402,1.5063,1.4149,1.7026,1.4655,1717041.1366,1717024.6773,761029.0923,15934141.7476,15933989.0053
2018-12-28,000001.SZ,9.38,0.3358,0.7577,0.92,6.9455,6.576,0.7481,1.5225,1.4301,1.6844,1.4499,1717041.1366,1717024.6773,761029.0923,16105845.8613,16105691.4731
2019-01-02,000001.SZ,9.19,0.3141,0.7088,0.99,6.8048,6.4428,0.733,1.4917,1.4012,1.4799,1.4799,1717041.1366,1717024.6773,761029.0923,15779608.0454,15779456.7844
2019-01-03,000001.SZ,9.28,0.242,0.546,0.76,6.8714,6.5059,0.7402,1.5063,1.4149,1.4655,1.4655,1717041.1366,1717024.6773,761029.0923,15934141.7476,15933989.0053
2019-01-04,000001.SZ,9.75,0.8626,1.9463,2.87,7.2194,6.7456,0.7607,1.5825,1.4343,1.3949,1.3949,1717041.1366,1717024.6773,761029.0923,16741151.0819,16740990.6037
2019-01-07,000001.SZ,9.74,0.5042,1.1375,1.19,7.212,6.7386,0.7599,1.5809,1.4329,1.3963,1.3963,1717041.1366,1717024.6773,761029.0923,16723980.6705,16723820.3569
2019-01-08,000001.SZ,9.66,0.2344,0.5287,0.52,7.1528,6.6833,0.7536,1.5679,1.4211,1.4079,1.4079,1717041.1366,1717024.6773,761029.0923,16586617.3796,16586458.3827
2019-01-09,000001.SZ,9.94,0.7184,1.6208,1.67,7.3601,6.877,0.7755,1.6134,1.4623,1.3682,1.3682,1717041.1366,1717024.6773,761029.0923,17067388.8978,17067225.2924
2019-01-10,000001.SZ,10.1,0.6242,1.4084,1.22,7.4786,6.9877,0.788,1.6394,1.4858,1.3465,1.3465,1717041.1366,1717024.6773,761029.0923,17342115.4797,17341949.2407
2019-01-11,000001.SZ,10.2,0.4056,0.915,0.69,7.5526,7.0569,0.7958,1.6556,1.5006,1.3333,1.3333,1717041.1366,1717024.6773,761029.0923,17513819.5933,17513651.7085
2019-01-14,000001.SZ,10.11,0.2915,0.6576,0.59,7.486,6.9946,0.7887,1.641,1.4873,1.3452,1.3452,1717041.1366,1717024.6773,761029.0923,17359285.891,17359119.4875
2019-01-15,000001.SZ,10.24,0.3158,0.7124,0.69,7.5823,7.0846,0.7989,1.6621,1.5064,1.3281,1.3281,1717041.1366,1717024.6773,761029.0923,17582501.2388,17582332.6956
2019-01-16,000001.SZ,10.48,0.5694,1.2847,1.21,7.76,7.2506,0.8176,1.701,1.5417,1.2977,1.2977,1717041.1366,1717024.6773,761029.0923,17994591.1116,17994418.6181
2019-01-17,000001.SZ,10.25,0.5142,1.16,1.17,7.5897,7.0915,0.7997,1.6637,1.5079,1.3268,1.3268,1717041.1366,1717024.6773,761029.0923,17599671.6502,17599502.9423
2019-01-18,000001.SZ,10.43,0.4303,0.9708,1.03,7.7229,7.216,0.8137,1.6929,1.5344,1.3039,1.3039,1717041.1366,1717024.6773,761029.0923,17908739.0547,17908567.3842
2019-01-21,000001.SZ,10.34,0.384,0.8664,0.91,7.6563,7.1538,0.8067,1.6783,1.5211,1.3153,1.3153,1717041.1366,1717024.6773,761029.0923,17754205.3524,17754035.1633
2019-01-22,000001.SZ,10.28,0.2472,0.5577,0.56,7.6119,7.1123,0.802,1.6686,1.5123,1.323,1.323,1717041.1366,1717024.6773,761029.0923,17651182.8842,17651013.6826
2019-01-23,000001.SZ,10.35,0.3133,0.7068,0.73,7.6637,7.1607,0.8075,1.6799,1.5226,1.314,1.314,1717041.1366,1717024.6773,761029.0923,17771375.7638,17771205.4101
2019-01-24,000001.SZ,10.52,0.3956,0.8925,1.05,7.7896,7.2783,0.8207,1.7075,1.5476,1.2928,1.2928,1717041.1366,1717024.6773,761029.0923,18063272.757,18063099.6052
2019-01-25,000001.SZ,11.0,1.2279,2.7704,3.47,8.145,7.6104,0.8582,1.7854,1.6182,1.2364,1.2364,1717041.1366,1717024.6773,761029.0923,18887452.5026,18887271.4503
2019-01-28,000001.SZ,10.94,0.6033,1.3612,1.17,8.1006,7.5689,0.8535,1.7757,1.6094,1.2431,1.2431,1717041.1366,1717024.6773,761029.0923,18784430.0344,18784249.9697
2019-01-29,000001.SZ,11.0,0.4814,1.0862,0.86,8.145,7.6104,0.8582,1.7854,1.6182,1.2364,1.2364,1717041.1366,1717024.6773,761029.0923,18887452.5026,18887271.4503
2019-01-30,000001.SZ,10.95,0.4147,0.9356,0.69,8.108,7.5758,0.8543,1.7773,1.6109,1.242,1.242,1717041.1366,1717024.6773,761029.0923,18801600.4458,18801420.2164
2019-01-31,000001.SZ,11.1,0.4843,1.0928,0.78,8.2191,7.6796,0.866,1.8017,1.633,1.2252,1.2252,1717041.1366,1717024.6773,761029.0923,19059156.6163,19058973.918
2019-02-01,000001.SZ,11.2,0.5907,1.3328,0.92,8.2931,7.7488,0.8738,1.8179,1.6477,1.2143,1.2143,1717041.1366,1717024.6773,761029.0923,19230860.7299,19230676.3858
2019-02-11,000001.SZ,11.21,0.4671,1.0538,0.91,8.3005,7.7557,0.8746,1.8195,1.6491,1.2132,1.2132,1717041.1366,1717024.6773,761029.0923,19248031.1413,19247846.6325
2019-02-12,000001.SZ,11.19,0.5591,1.2614,1.15,8.2857,7.7418,0.873,1.8163,1.6462,1.2154,1.2154,1717041.1366,1717024.6773,761029.0923,19213690.3186,19213506.139
2019-02-13,000001.SZ,11.38,0.6624,1.4945,1.32,8.4264,7.8733,0.8878,1.8471,1.6741,1.1951,1.1951,1717041.1366,1717024.6773,761029.0923,19539928.1345,19539740.8277
2019-02-14,000001.SZ,11.25,0.5062,1.1421,0.92,8.3301,7.7833,0.8777,1.826,1.655,1.2089,1.2089,1717041.1366,1717024.6773,761029.0923,19316712.7868,19316527.6196
2019-02-15,000001.SZ,10.95,0.6407,1.4456,1.15,8.108,7.5758,0.8543,1.7773,1.6109,1.242,1.242,1717041.1366,1717024.6773,761029.0923,18801600.4458,18801420.2164
2019-02-18,000001.SZ,11.36,0.7312,1.6498,1.29,8.4116,7.8595,0.8863,1.8439,1.6712,1.1972,1.1972,1717041.1366,1717024.6773,761029.0923,19505587.3118,19505400.3341
2019-02-19,000001.SZ,11.27,0.7402,1.67,1.19,8.3449,7.7972,0.8792,1.8293,1.658,1.2067,1.2067,1717041.1366,1717024.6773,761029.0923,19351053.6095,19350868.1132
2019-02-20,000001.SZ,11.41,0.4849,1.0941,0.74,8.4486,7.894,0.8902,1.852,1.6786,1.1919,1.1919,1717041.1366,1717024.6773,761029.0923,19591439.3686,19591251.568
2019-02-21,000001.SZ,11.36,0.4393,0.9911,0.71,8.4116,7.8595,0.8863,1.8439,1.6712,1.1972,1.1972,1717041.1366,1717024.6773,761029.0923,19505587.3118,19505400.3341
2019-02-22,000001.SZ,11.54,0.6896,1.5559,1.14,8.5449,7.984,0.9003,1.8731,1.6977,1.1785,1.1785,1717041.1366,1717024.6773,761029.0923,19814654.7164,19814464.776
2019-02-25,000001.SZ,12.55,1.6453,3.712,2.67,9.2927,8.6828,0.9791,2.037,1.8463,1.0837,1.0837,1717041.1366,1717024.6773,761029.0923,21548866.2643,21548659.7001
2019-02-26,000001.SZ,12.2,1.175,2.6511,1.47,9.0336,8.4406,0.9518,1.9802,1.7948,1.1148,1.1148,1717041.1366,1717024.6773,761029.0923,20947901.8665,20947701.0631
2019-02-27,000001.SZ,12.4,1.1526,2.6004,1.3,9.1816,8.579,0.9674,2.0127,1.8242,1.0968,1.0968,1717041.1366,1717024.6773,761029.0923,21291310.0938,21291105.9985
2019-02-28,000001.SZ,12.36,0.6483,1.4626,0.64,9.152,8.5513,0.9643,2.0062,1.8183,1.1003,1.1003,1717041.1366,1717024.6773,761029.0923,21222628.4484,21222425.0114
2019-03-01,000001.SZ,12.76,0.9975,2.2505,0.94,9.4482,8.828,0.9955,2.0711,1.8772,1.0658,1.0658,1717041.1366,1717024.6773,761029.0923,21909444.903,21909234.8823
2019-03-04,000001.SZ,12.99,1.4309,3.2283,1.27,9.6185,8.9872,1.0134,2.1084,1.911,1.047,1.047,1717041.1366,1717024.6773,761029.0923,22304364.3644,22304150.5581
2019-03-05,000001.SZ,13.06,0.8203,1.8507,0.76,9.6703,9.0356,1.0189,2.1198,1.9213,1.0413,1.0413,1717041.1366,1717024.6773,761029.0923,22424557.244,22424342.2855
2019-03-06,000001.SZ,13.08,0.7255,1.6369,0.72,9.6852,9.0494,1.0205,2.1231,1.9242,1.0398,1.0398,1717041.1366,1717024.6773,761029.0923,22458898.0667,22458682.7791
2019-03-07,000001.SZ,12.74,1.0379,2.468,1.12,8.8142,8.8142,0.9939,1.8742,1.8742,1.0675,1.0675,1717041.1366,1717024.6773,722055.496,21875104.0803,21874894.3888
2019-03-08,000001.SZ,12.3,1.0356,2.4626,1.03,8.5098,8.5098,0.9596,1.8095,1.8095,1.1057,1.1057,1717041.1366,1717024.6773,722055.496,21119605.9802,21119403.5308
2019-03-11,000001.SZ,12.32,0.6742,1.6033,0.67,8.5236,8.5236,0.9612,1.8124,1.8124,1.1039,1.1039,1717041.1366,1717024.6773,722055.496,21153946.8029,21153744.0243
2019-03-12,000001.SZ,12.36,0.8222,1.9552,0.96,8.5513,8.5513,0.9643,1.8183,1.8183,1.1003,1.1003,1717041.1366,1717024.6773,722055.496,21222628.4484,21222425.0114
2019-03-13,000001.SZ,12.37,0.7393,1.7581,0.86,8.5582,8.5582,0.9651,1.8198,1.8198,1.0994,1.0994,1717041.1366,1717024.6773,722055.496,21239798.8597,21239595.2582
2019-03-14,000001.SZ,12.43,0.6159,1.4645,0.71,8.5997,8.5997,0.9697,1.8286,1.8286,1.0941,1.0941,1717041.1366,1717024.6773,722055.496,21342821.3279,21342616.7388
2019-03-15,000001.SZ,12.5,0.6088,1.4478,0.78,8.6482,8.6482,0.9752,1.8389,1.8389,1.088,1.088,1717041.1366,1717024.6773,722055.496,21463014.2075,21462808.4663
2019-03-18,000001.SZ,12.91,0.8657,2.0586,1.25,8.9318,8.9318,1.0072,1.8992,1.8992,1.0534,1.0534,1717041.1366,1717024.6773,722055.496,22167001.0735,22166788.5839
2019-03-19,000001.SZ,12.79,0.5575,1.3257,0.76,8.8488,8.8488,0.9978,1.8816,1.8816,1.0633,1.0633,1717041.1366,1717024.6773,722055.496,21960956.1371,21960745.6227
2019-03-20,000001.SZ,12.75,0.5416,1.288,0.8,8.8211,8.8211,0.9947,1.8757,1.8757,1.0667,1.0667,1717041.1366,1717024.6773,722055.496,21892274.4917,21892064.6356
2019-03-21,000001.SZ,12.69,0.5009,1.1912,0.79,8.7796,8.7796,0.99,1.8669,1.8669,1.0717,1.0717,1717041.1366,1717024.6773,722055.496,21789252.0235,21789043.1549
2019-03-22,000001.SZ,12.59,0.4155,0.9882,0.68,8.7104,8.7104,0.9822,1.8521,1.8521,1.0802,1.0802,1717041.1366,1717024.6773,722055.496,21617547.9098,21617340.6872
2019-03-25,000001.SZ,12.11,0.6872,1.6341,1.19,8.3783,8.3783,0.9448,1.7815,1.7815,1.123,1.123,1717041.1366,1717024.6773,722055.496,20793368.1642,20793168.8421
2019-03-26,000001.SZ,12.1,0.5448,1.2955,1.01,8.3714,8.3714,0.944,1.7801,1.7801,1.124,1.124,1717041.1366,1717024.6773,722055.496,20776197.7529,20775998.5953
2019-03-27,000001.SZ,12.38,0.5375,1.2126,1.0,8.5651,8.5651,0.9658,1.8213,1.8213,1.0985,1.0985,1717041.1366,1717024.6773,761029.0923,21256969.2711,21256765.505
2019-03-28,000001.SZ,12.22,0.4266,0.9625,0.79,8.4544,8.4544,0.9534,1.7977,1.7977,1.1129,1.1129,1717041.1366,1717024.6773,761029.0923,20982242.6893,20982041.5566
2019-03-29,000001.SZ,12.82,0.9723,2.1937,1.86,8.8696,8.8696,1.0002,1.886,1.886,1.0608,1.0608,1717041.1366,1717024.6773,761029.0923,22012467.3712,22012256.363
2019-04-01,000001.SZ,13.18,1.1365,2.5642,1.79,9.1186,9.1186,1.0282,1.9389,1.9389,1.0319,1.0319,1717041.1366,1717024.6773,761029.0923,22630602.1804,22630385.2468
2019-04-02,000001.SZ,13.36,0.6409,1.4459,0.89,9.2432,9.2432,1.0423,1.9654,1.9654,1.018,1.018,1717041.1366,1717024.6773,761029.0923,22939669.585,22939449.6887
2019-04-03,000001.SZ,13.44,0.4618,1.0419,0.62,9.2985,9.2985,1.0485,1.9772,1.9772,1.0119,1.0119,1717041.1366,1717024.6773,761029.0923,23077032.8759,23076811.6629
2019-04-04,000001.SZ,13.86,1.1848,2.6732,1.63,9.5891,9.5891,1.0813,2.039,2.039,0.9812,0.9812,1717041.1366,1717024.6773,761029.0923,23798190.1533,23797962.0274
2019-04-08,000001.SZ,13.96,1.0152,2.2906,1.15,9.6583,9.6583,1.0891,2.0537,2.0537,0.9742,0.9742,1717041.1366,1717024.6773,761029.0923,23969894.2669,23969664.4951
2019-04-09,000001.SZ,13.81,0.4551,1.0267,0.51,9.5545,9.5545,1.0774,2.0316,2.0316,0.9848,0.9848,1717041.1366,1717024.6773,761029.0923,23712338.0964,23712110.7935
2019-04-10,000001.SZ,13.73,0.5516,1.2445,0.73,9.4991,9.4991,1.0712,2.0199,2.0199,0.9905,0.9905,1717041.1366,1717024.6773,761029.0923,23574974.8055,23574748.8193
2019-04-11,000001.SZ,13.54,0.3817,0.8611,0.52,9.3677,9.3677,1.0563,1.9919,1.9919,1.0044,1.0044,1717041.1366,1717024.6773,761029.0923,23248736.9896,23248514.1306
2019-04-12,000001.SZ,13.42,0.451,1.0175,0.63,9.2847,9.2847,1.047,1.9743,1.9743,1.0134,1.0134,1717041.1366,1717024.6773,761029.0923,23042692.0532,23042471.1694
